PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15;PC16;PC17
-4.124433555;0.996738626;0.157803638;0.52227971;-0.061309181;-1.132805799;0.733490874;0.01904462;-0.184664287;-0.438479939;0.781339334;-0.000995929;0.070053706;-0.260092296;0.115063001;-0.301847564;-0.074954235
3.073178923;0.317420739;-1.308637543;-0.305136764;-0.629377638;-0.475926572;-0.183895197;0.10593348;0.56964769;0.776890121;0.201486303;-0.17700052;-0.633685456;0.386219665;0.237347266;0.017647737;0.360503199
-4.672213439;0.357169819;-0.167556534;0.873671593;-0.875010925;0.252094888;0.467043104;1.181401428;-0.174432855;-0.517159918;0.010337915;0.316430732;0.357500664;0.513638524;0.361180181;0.319988023;-0.048829188
-0.964066799;-0.34362619;0.427701937;-0.174614769;-0.37165557;-0.359299497;0.297517428;0.647146797;-0.198364175;-0.439364791;0.734072104;-0.698163515;-0.317640761;-0.57325471;-0.983943948;0.261656926;-0.344358634
1.712795418;1.277890226;0.196512786;-0.372634763;-0.213050903;-0.03934777;0.621903431;0.111297064;0.803118547;0.427083286;-0.180212281;-0.535143105;0.612181309;-0.628738023;0.188405668;0.837878991;0.259113734
-0.642651278;-0.804118335;1.077961677;-0.955937214;-0.538868625;0.708920475;-0.228426901;0.027121178;0.186123071;-0.736036224;-0.117384297;-0.307626846;0.365371868;-0.83683039;1.327445746;1.027397463;-0.022267872
5.131677341;0.030559392;0.065780287;-0.689809635;-0.879873092;0.151600058;-1.432450083;0.510668109;-0.662306058;-0.233069267;-0.182237729;0.074460814;-0.58907616;-0.063320318;0.00711679;-0.18859028;-0.148175842
-3.115647599;0.352942563;-0.08135409;-0.126178101;-1.284098795;0.967065098;-1.089003927;-0.32682022;-0.428104772;-0.50243245;0.007775205;-0.121447193;-1.085014858;-0.96867621;0.535626817;0.502005788;-0.002088278
0.889769261;0.085322559;0.455036346;0.006862858;-0.060009626;-0.30166968;-0.304658398;-0.123855813;0.85475171;-0.352697313;-0.27219146;-1.258724505;-0.256217627;-0.155059387;0.466222079;-0.966594725;-0.036208467
-0.953132538;-0.860779603;-1.017407654;0.133830704;-0.030283951;-0.462330894;0.756191657;0.20584164;0.648992107;-0.564219232;-0.58067951;-0.878453058;0.617749374;-0.451782076;-0.596980833;0.609745853;0.137894898
4.272475617;0.997101041;-0.392149483;0.057933659;0.420009768;0.529762179;-0.363885567;1.504139817;-0.229739959;0.081827661;-0.685132635;-1.393405547;-0.005728289;0.584068371;-0.944827658;-0.016286337;0.166650272
-0.512146509;-0.601054889;-0.528017088;-0.432637972;-0.286198095;-0.352425526;0.772309048;0.959577594;0.5756447;-0.304563536;0.632546884;0.181863258;-0.039822345;0.474494612;0.69912771;0.784598272;-0.231429307
4.757448439;-1.103999678;-0.172710447;-1.5420164;-0.345522315;-0.351910098;-0.21548184;-0.377123121;-1.472634971;-0.875241944;0.464014956;0.279228306;0.925158637;-0.377089886;-0.668633545;-0.32437669;0.039396679
-2.02272604;1.354843447;-0.014867313;0.049153636;0.957243845;-0.610182443;-0.779827916;0.011845026;-0.701079517;0.713311207;-0.364754012;0.619538312;-0.8363583;-0.58033225;0.114697277;-0.057273299;-0.056499053
-0.19358884;0.174361951;0.1793184;-1.641575911;-0.38732486;0.178708778;0.632143222;-0.052233304;-0.569673605;-0.768010214;-0.995125871;0.08793541;-0.661834738;-0.368172912;-0.726353891;-0.694900658;0.173620215
2.667060694;-0.680096822;-0.157995165;0.648127267;0.402242946;-0.478934663;0.346085073;-0.06894724;-0.427095958;1.267581122;0.267961306;0.697252631;-0.170694338;0.099474404;0.137291817;0.046468856;-0.211496041
-4.782838716;-0.205309381;-0.21620692;-0.250743947;-0.033390618;0.34019468;0.454871584;0.255712527;0.040099455;0.454315919;0.312981672;-0.649529522;0.393863925;-0.373902027;-1.019186588;0.159394332;0.116597362
-0.729390371;1.053777539;0.515439562;-1.068212765;-2.711570324;0.155864672;-0.248023999;-0.04697046;-0.053099104;-0.676514204;0.825211566;-0.358303732;1.015469431;-0.616271795;-0.077223138;0.055951147;0.145687926
8.294552053;-0.062086291;-1.534152202;-0.363984601;1.114283226;-1.011959777;-0.243681166;0.391055032;0.516222926;-0.403983666;-0.33067193;0.032459156;0.942358286;0.316877629;-0.689392404;-0.138101567;0.016009324
0.006303347;-0.103954346;0.261391886;-0.569833975;0.621415274;-0.64443083;-0.164741188;0.418774234;-0.031087257;-0.520563005;0.551549578;0.214103923;0.259256353;-1.205376069;0.308363836;0.754951633;-0.149969936
2.879141418;1.403220796;0.752310144;0.075143071;-1.267749656;0.316074189;0.501513548;0.921227714;1.186793174;0.530063294;0.513712433;0.375178354;0.827100725;-0.163999662;0.209722158;-1.143327721;-0.067160938
-2.032254577;-0.882981982;0.213551028;0.041502879;-0.217243581;-0.672106319;0.489433409;-0.341961859;-0.46403085;0.641427038;-0.87034245;1.062426806;0.264057707;0.306090203;-1.047029458;-0.341181116;-0.074906903
-1.487286475;0.343549781;-0.120605907;-0.981068386;-0.094451574;-0.076617553;0.18927823;-0.770620242;0.041646233;-0.645524684;-0.652249431;-0.113551893;0.292572135;-0.238848792;0.244046436;0.021908321;-0.293023083
-2.284200052;-1.109516834;-0.304669901;0.526430666;-0.530064632;0.33833445;0.697400417;0.609366172;1.032237134;-0.246670838;0.687546805;-0.224870489;0.159572426;-0.241251907;-0.654433149;0.098487006;-0.089403178
-1.568802772;-0.312449384;-0.445621583;1.065678135;-0.425983914;-1.06150705;0.129941035;-0.276925256;0.10042746;0.111462856;0.167011186;-0.678287732;0.052328284;0.255736428;0.29447602;0.531178644;0.010836086
0.233081384;0.581240593;0.3496546;0.051963174;0.59876756;0.126940407;0.227279743;-0.502019545;-0.156973926;-0.076844544;1.064376782;-1.071789486;-0.205340709;-1.285739331;0.853577344;-0.336510443;0.175718934
-8.409625991;-0.903842254;0.235946013;0.958727856;0.352760301;-0.976105948;-0.04148286;-0.1553761;0.746713023;-0.314570352;-0.709069569;0.167422489;-1.277857913;0.692171674;0.509665512;-0.417323517;0.108726702
-4.457117011;0.931992338;0.462546096;-0.733217064;-1.376399644;-0.186811725;1.252009203;0.121042834;0.799818685;0.046797588;-0.491609693;0.675215462;-0.753868046;-0.135928344;-0.21104067;0.729175772;0.141002192
4.088348944;-0.283634856;-0.31203245;0.702832139;1.91709085;0.873668775;-0.577551298;0.01607515;0.016278609;-0.448233523;0.946436028;-0.641757007;-0.084774176;-0.087981783;-0.076840864;1.081590041;0.109705324
7.282811439;0.246253059;-0.130954877;-0.597367957;0.42883364;0.211286782;0.897752476;0.5591302;0.338449855;-0.494121121;-0.209617203;-1.807910819;-0.288831231;-0.00198653;0.218576962;0.140690513;0.17025605
0.685349901;1.24444682;0.161973234;-0.54490428;1.409767252;-1.125582977;-0.065697007;0.528632812;-0.380353848;-0.040595462;-0.820178106;-0.126174629;-0.161808529;-0.537056821;-0.7169194;-0.162741255;0.155528003
4.244851202;-0.185704599;-0.146693082;0.631203907;0.316717428;0.406718599;-0.212510387;-0.115775069;0.149063337;-0.780873153;0.462105401;-0.540515527;0.860897852;-0.075333614;0.106050631;0.037503598;0.054142492
-3.744787223;0.017889986;1.003243859;-0.001167307;0.161380255;0.527978015;0.30758267;-0.051863857;-0.836056494;0.060117723;-0.532280769;0.770111005;0.410226444;0.069949007;0.131111281;0.01359948;0.231352509
-4.313514697;-0.827480361;-0.703960547;1.084706544;-1.1824372;-0.604442094;-0.193357649;1.112134106;0.087914783;1.203035642;-0.590197645;0.526963714;-0.674860839;0.352510731;0.449302349;0.122461076;-0.258987991
3.056797597;0.05030668;1.174149987;0.752404981;0.283528771;0.216922688;0.090952682;0.021151213;0.279578658;0.362939453;0.401472471;-0.77147866;-0.030062563;0.281650478;1.285845914;-0.595374762;-0.035407006
-0.088009641;0.614528448;-0.67124353;0.390537153;0.721906657;-0.097277745;-0.666304632;-0.065116913;-0.890624887;-0.217174706;0.03761018;-0.16762596;0.474816061;0.629184154;-0.516978891;0.284266773;-0.016693134
2.815841636;0.944911303;0.296809691;0.327332317;0.404983941;-0.908468493;0.169046698;-0.445685381;-0.27948811;0.505115542;0.306683891;-0.467703178;0.159209488;-0.487601147;-1.343504626;0.48682208;0.001026788
-2.998755789;0.054662622;0.741367268;0.268662026;2.043942064;-0.572603676;-0.197848305;-0.09090126;-0.091070106;-0.49995467;-0.047856272;0.526310239;-0.315691987;-0.248585677;1.479382733;-0.608947073;0.105728608
0.820269112;-0.302451267;0.636728962;-0.033365603;0.038939759;-1.329159684;0.629111764;0.325760833;0.019749284;-0.70325954;-1.224667499;0.471676596;0.107760323;-0.656187695;0.390771661;-0.151001452;0.16675885
-2.92200681;-0.01598539;0.203064173;0.61767491;-0.428157504;0.449593483;-0.110535508;0.588049753;0.714699685;0.448640774;-0.054591853;0.260763763;-0.049887399;0.35929557;-0.490096492;0.502065254;-0.124006561
6.669209074;0.316365199;1.311885735;1.088899425;1.098287016;-0.264102063;-1.186120589;-0.088529036;0.212987853;-0.323607997;0.600390736;0.007630676;1.419349944;0.058578706;0.423953656;0.089799896;-0.036409495
-3.850444007;-0.617786221;-0.911624316;0.077964847;0.168491191;-0.55367843;0.980910611;0.622074095;0.140784417;-0.975226114;-0.340455867;-0.175428823;-0.10892875;-0.840894752;-0.321382228;-0.133083057;-0.082894577
2.648915943;0.873036409;-0.27163808;-0.58754164;0.222454729;-0.827624893;-0.487618108;0.583889054;-0.239482869;-0.523530356;0.608229804;0.503219564;-0.03279069;-0.482014065;-1.201883231;0.678281572;-0.192954435
3.065071644;0.663419528;0.739189887;0.418610263;1.475134221;-0.77904251;0.447220288;-0.367931022;0.412002005;-0.267401401;0.406787391;-1.430470523;0.913640868;0.235667508;0.605053543;-1.183342363;-0.223724864
1.963945541;0.490691067;-0.044378415;-1.060919578;0.204357304;0.495615849;0.606308942;0.288573327;1.062910669;1.314070959;-0.51850354;0.339124818;0.125683476;0.758828347;0.294981209;-0.504118009;-0.195382408
1.631031202;-0.201965262;0.097410088;-0.559651195;1.553213315;1.004735518;0.335535583;-0.906756431;0.227742619;-0.548344038;-0.167445644;0.266229114;-0.088345722;-0.371777647;0.6481097;-0.457047852;-0.101957451
1.163428563;-0.159993813;1.081612379;0.717333915;0.122296394;-0.588133826;-0.119059286;0.057587338;-1.280450264;0.13849525;0.601339294;0.437548957;0.332978186;-0.697583049;-0.296948949;0.685240992;0.183751133
-3.701665984;0.278117235;0.834237672;0.530684891;-1.048409294;0.552183848;0.399161494;0.107622024;-0.238523268;0.126233892;0.120844431;-0.59292725;0.471106265;0.394525618;0.175208316;-0.169703132;0.047219867
-2.562877952;0.08333502;0.491023627;-0.331602261;0.149095567;-1.380776121;0.222216695;-0.213487691;-0.081775512;-0.416875924;-0.63716167;-0.165618122;-0.335415342;-0.679025112;-0.794373108;0.180053447;-0.011620113
3.928808435;0.065051831;-0.705750105;-0.038933555;-0.693923997;0.94020101;-0.511286437;0.219748361;-0.194075321;-0.183311295;-0.307207566;-0.140806326;-0.340445754;0.388943887;0.078259485;-0.338449447;0.035445848
0.316748431;0.442621186;0.852349055;-0.063311364;0.167537287;0.597432481;-0.382318749;-0.482159504;1.092362062;0.322558039;0.506358335;0.207545021;0.068820599;-0.418674546;-0.383761789;-0.464175483;-0.182470534
-1.329905036;0.693699909;-1.252033101;0.928123878;-0.321439209;-0.134821139;-0.341621489;-0.630395298;0.135847989;0.92615434;-0.791932638;0.071521856;-0.047757724;-0.727020078;0.277414697;-0.43223055;-0.010959346
-2.081274534;0.006572052;1.538117833;-0.575760967;-0.461491795;-0.415288055;1.09352379;1.470348315;0.200120554;-0.145415734;0.128432228;-0.25587114;-0.284721102;0.201811031;-0.759479744;0.843945417;0.136814021
-2.472879781;-0.156031239;-0.630747284;1.505295391;-0.194028743;-0.126465961;0.837794868;-0.803065342;0.169375564;-0.827767859;0.173547991;-0.784770483;0.491967465;-0.308245881;-0.267643608;-0.54887788;-0.038484525
1.786135175;0.419087766;-0.417384582;-0.102896189;-0.981363697;-0.181462829;0.534564926;0.580864614;-0.24422512;-0.578857875;-0.033007664;0.199795505;0.370980683;0.791140372;0.284598445;0.279192149;-0.071879162
-4.060581925;0.865809724;-0.30758586;0.286232313;0.168771731;0.388605953;0.29449848;-0.614096358;-0.173492844;-0.43246542;-0.345045379;-0.706486709;0.421553042;0.756849962;1.175613605;-0.330552359;0.005681866
-0.561266591;0.440774587;-0.141820654;0.187013182;0.003184161;0.818057888;0.094958381;1.463182525;0.111808682;-0.049862441;0.909295152;0.075759551;-0.476736999;0.089502398;-0.280110342;1.003460418;0.042297973
1.352780597;0.07188594;-0.609905142;-0.432567503;-0.302626504;-0.966349327;1.00629406;-0.204783142;0.467073705;-0.121345807;0.507923623;-0.33150637;-0.811399802;-0.251101527;-0.219576166;0.26002069;-0.074405921
-4.519237356;-0.394110661;0.459844763;0.013675162;-0.430741667;0.182032013;-0.046689537;-0.040772502;0.254369142;-0.665792076;-0.460041115;-0.415665334;0.430760223;0.520633253;0.0137442;0.314731251;-0.086902571
0.42117649;-0.176080764;0.081646482;0.025584585;-0.281741572;0.042192452;-0.25756449;-0.462395713;0.43824589;0.285993695;-0.135900775;-0.428260438;-0.414657064;-0.26497085;0.073285554;0.52813893;-0.209736315
1.126348886;-0.163537506;-0.38177615;1.085929657;-1.783299965;0.700263496;-0.165230124;0.112878685;-0.563521461;-0.1610995;-0.865269776;-0.433810848;-0.142030313;-1.179519384;0.589733903;-0.13098066;-0.125102197
0.787509964;-0.305486039;1.150515849;1.055066959;-0.981337993;0.324584212;0.801757135;0.582701739;-0.631442139;-0.307356585;-0.126915224;-0.67608981;0.193489897;0.337816805;-0.888779806;0.734356342;-0.235908744
4.153384909;-0.11684703;-0.229878202;-0.224947944;0.317225018;-0.189876605;-1.220315935;-0.056528153;0.075740171;-0.488562692;-0.162263954;-0.37116399;-0.639012348;-0.030561555;-0.295303367;-0.8992483;0.015831792
-4.861767877;-0.476944891;-0.385129437;0.587699366;0.24969896;0.342982729;-0.041481902;0.785867405;-0.009666488;0.239502248;0.209885856;0.032123162;-0.728057194;0.879063218;-0.307894296;-0.791734294;0.064065107
-3.362901602;1.021189173;-0.410676942;0.585317511;0.183164972;-0.28524519;-0.584350758;-0.177532811;-0.044788553;-0.205113923;-0.278660323;-1.329840418;0.634201513;-0.748050127;0.185789454;-0.040907782;0.048803205
-0.305291502;0.995145353;-0.390435438;0.32236318;0.494826369;0.289939564;-0.11491232;0.398923151;0.298592222;-1.154604225;0.098391907;-0.251896706;0.288974953;0.81049231;-0.369871564;-0.078996688;0.105759
-5.144186234;-0.611864311;0.187899756;0.53212969;0.272697856;-0.152899009;-0.612899498;0.531368222;-1.021764155;0.700747763;-0.077759225;0.84104882;-0.265090973;-0.195737433;-0.555837579;0.483893082;0.155865708
-3.951041372;0.860273299;-0.507553873;0.767169867;0.717525664;-0.113218298;0.236579398;0.625331976;0.584883527;-0.274998887;-0.495916467;-0.202543868;-0.473295402;0.097809716;-0.892674424;-0.103937405;-0.045563625
2.788569867;1.160677273;-0.694499002;0.533134973;0.109721345;0.773691862;-0.064665877;-0.607741583;-0.926445774;-0.211903433;-0.184599047;-0.993879037;0.775451261;-0.946513414;0.176144364;0.5241457;0.158760562
4.446891093;-0.069584012;0.381732188;-0.746799012;0.676708836;0.155814442;0.753624442;0.146297308;0.559442001;-0.380537517;-0.768021475;0.726831255;-0.617099365;-0.306610226;0.572682857;-0.13110988;-0.030107263
2.896551185;-0.233840103;0.354278304;0.080613281;-0.287494342;0.309522028;-0.698167504;0.419581231;-0.166266209;0.165471438;-0.482411918;0.620573493;0.848350364;0.42300712;-0.185924633;0.106602035;0.029552387
-2.974109445;-0.729653948;0.002306797;0.4682945;-1.820598998;0.21943193;-0.232664023;-0.406488085;-0.264755974;-0.576117106;0.12163609;-0.265790475;-0.018521049;-0.19721807;-0.483925246;-0.080542426;-0.167556994
-4.807129134;-0.014928269;0.00274199;-0.951809116;0.102781927;-0.119799829;-2.124315667;-0.052618492;-0.203689459;-1.116022263;-0.801717663;-0.092225125;0.097460697;-0.334767812;-0.38232791;0.232182793;-0.151032548
-5.795760832;0.350023411;0.55496808;-0.153116724;-0.367122779;-0.751775844;0.122627099;1.033205572;0.024368706;0.501358154;0.03520532;0.468044411;0.397058036;0.910485876;0.499488441;-0.046880625;0.043013602
-0.814156633;0.570170289;0.23023481;1.329151518;0.388181685;-0.196129819;-0.098448426;0.44921736;0.34726229;0.329403285;-0.722366781;-0.240990626;0.197983969;-0.530258876;0.471575453;-0.434177588;0.053622962
-4.647605982;0.153377419;-0.346137431;-0.269284331;-0.334484746;0.258431804;-0.504052931;0.672310747;-0.81070165;0.164896007;-0.38617289;-0.752941883;-0.395962349;-0.447049363;-1.542636565;0.413856416;0.021455942
-1.728397568;0.030557808;0.714029442;-0.235807416;0.025059458;1.497060538;0.057231362;0.409796894;-0.925687453;-0.718292291;0.229895872;1.273203527;0.673588028;0.609645537;0.915552735;0.633457256;-0.170586034
-1.381084255;0.021282325;-0.251001531;-1.163662331;0.96773572;0.949958537;0.696846917;0.007529181;-0.409773168;-0.083377695;0.820025838;-0.8202592;0.409274685;0.737093084;0.829118273;-0.379962916;-0.202872705
0.232183979;0.462476224;-0.021565738;-0.705752064;-1.379504764;0.558884154;-0.351475532;-0.120147293;0.738050449;0.405643395;0.075956932;-0.252342236;-1.704621242;0.248563414;-0.640140893;-0.217586801;-0.208638604
4.915926382;-0.470993967;1.290190375;0.769694022;-1.288027816;-0.238262231;0.418167079;-0.406164129;-0.146024959;-0.339030264;-0.45852493;-1.236236215;0.230322744;0.889795022;-0.786365411;-0.421393946;-0.288314497
-2.740592303;0.734857825;-0.572008226;-0.04255222;0.667251859;0.216307403;-0.105821973;-0.386900533;0.352072944;0.053514995;-0.423545176;0.281615937;0.126861917;-0.543239751;0.195608788;0.650433435;0.224861382
1.577461724;0.282235967;-0.711700232;-0.214995657;-1.379190593;-0.93768586;0.404421787;-0.530645528;0.507982505;0.713671726;0.353150063;0.501059107;-1.524840707;-0.092817273;0.096284465;0.286362511;-0.077629307
-0.231506382;-0.818780638;0.233637576;0.860161863;0.590778115;-0.302278371;-1.696702916;-0.549469893;-0.481086432;-0.032456379;0.848622581;-0.835876191;0.202651385;0.927040233;-0.267938337;-0.80062809;-0.171676537
2.401589774;-0.171680692;-1.44947949;0.235254637;0.767030334;-0.770938273;-0.284402388;-0.201159956;-0.660122795;1.146983567;-0.186613317;1.291910753;-0.452744423;-0.085094784;-0.538039835;0.253279301;0.006170269
3.189496548;-0.031128477;1.02833341;0.259129964;1.505702679;-0.013014859;1.16550101;2.091738838;0.276218204;-0.097140325;0.78251253;0.292083795;-1.044124862;0.065608583;-0.159375719;-0.086782182;-0.309238498
-5.937014491;0.104663335;0.805998596;1.118375156;-0.39506792;-0.356601622;-0.461216869;-0.954845716;-0.312350145;-0.24085148;-0.627721371;0.675362303;0.055286046;0.786710395;-0.28458818;0.346107153;-0.015030586
2.417372547;0.362742987;-0.881011523;0.181782137;-1.045430643;-0.126641987;-0.912070348;-0.489162543;0.06285611;-0.477840111;-0.164076399;0.778625176;-0.438025129;-0.388549339;0.763432275;-0.411506603;-0.157385708
1.360695452;0.769001227;-1.436260771;-1.136424008;-0.696798712;0.049379064;0.139128875;0.549413212;0.215996947;-0.358563406;0.131989384;-0.420586592;0.251669199;0.271375237;-0.085339816;-0.000682247;0.169121509
2.848818044;0.184660243;0.625418461;-0.754947277;0.368513002;-0.356532907;0.744206824;-0.980519918;0.338016934;-1.285301173;-1.178617789;-0.386309863;-0.962757248;0.826335705;-0.415749471;-0.378987036;-0.145913032
0.314936744;-0.54497753;1.041698541;-0.01950819;0.119702652;0.04458488;-0.41043288;0.313824702;-0.143732292;1.022452775;-0.012172845;0.59318957;0.300087273;-0.072246633;-1.283266802;-0.560951694;0.068442489
0.182530967;0.900923371;-0.403156039;0.348942295;-0.712982243;0.323232426;0.119979839;-1.353814839;-1.071655483;0.967857425;0.435482649;0.702374249;-0.167665731;-1.035923649;-0.360190579;0.638185335;0.013397843
6.049669985;-0.154354618;-0.194550249;-0.436981048;0.083798299;-0.403858085;0.396738261;-0.836222225;0.3937565;-0.776865164;-0.124020775;-0.499925833;0.474371623;-0.579360411;0.590622869;0.291966374;-0.316142562
-5.637588454;-0.090062398;0.267951124;0.259733471;-0.061016952;-0.473556835;-0.650950948;-0.961164985;1.051611809;-0.852135181;-0.615039196;-0.37825172;-0.562790053;-1.035216555;0.702474239;-0.783878197;-0.154171026
-3.737622955;-0.197400647;0.2230982;-0.05994675;0.54505915;-0.637065091;-0.497723277;-0.383544104;-0.749398266;0.217318641;-0.493514649;1.268947144;0.949259433;1.169074791;0.110949932;0.114013747;0.160629109
-2.572557712;0.799188576;-0.920093082;-0.362810514;-1.079500959;0.815686283;0.319095468;0.269986675;0.925042729;-0.507183354;0.253908264;-0.033772407;0.127755075;1.05171895;0.500875198;-0.95715477;-0.149388164
7.752227044;-0.403263729;0.448695682;-0.104033046;-0.429069876;-0.688870758;-1.097750466;-0.462474213;0.24727999;-0.698516697;0.832933824;-0.482880157;-0.30721068;0.214843363;0.937532277;0.237385278;0.323826275
-2.33026996;0.868711573;0.882486866;0.569131065;-0.16433548;0.786416853;-0.728114469;-0.2907617;0.227235082;-1.341787646;0.6826164;0.113011881;-0.239422611;0.267807079;-0.761063337;0.027259828;0.150648958
2.739004953;-0.236504073;-1.101736502;0.506918438;0.187845515;0.505370476;0.619682589;0.127964304;-0.549716022;-0.309263141;-0.245312779;0.394160187;-0.513568169;-0.337303151;-0.046674102;-1.029142325;-0.173947381
-4.478549566;-0.248341098;0.186285444;-1.189570461;0.112603715;-0.097869159;-0.022338593;-0.109056876;-0.995957137;0.330995711;0.011229683;0.366281475;-0.175458822;-1.203367737;0.512448049;-0.357413289;0.036794142
3.169825326;0.207848599;0.149837643;0.224887686;0.732029397;0.294193684;-0.258789095;0.050150813;-0.04512987;0.512497636;0.131001624;-0.175715517;0.176811396;0.100529807;-1.335701399;0.43785611;-0.16149072
3.398466497;0.855812114;-0.769139472;-0.061783036;-0.358717262;0.948783353;-0.571907485;-0.011390996;-0.794025606;-0.453497602;0.469863555;0.085841247;0.371337049;-0.204858132;-0.839613347;0.79220247;-0.023498128
6.289996155;1.38237714;0.344233956;0.376959902;0.387244034;-0.119837453;-1.049776116;0.118216141;0.55317606;-0.160445236;-0.017626282;-0.37095823;-1.062343315;-0.810926227;0.506598456;-0.109019189;0.337914643
1.579306374;0.055851083;1.088301311;-1.058058755;0.038079248;0.248053271;-0.242562926;0.243466908;-0.031641519;0.032900864;-0.412609245;-0.145152006;-0.932518905;0.726784658;-0.373180102;0.194691992;0.108219816
-0.763139445;-1.045864016;0.932030302;-0.10979893;-0.416597874;0.357786762;0.750457821;0.197164152;0.064853452;0.785635947;-0.869186827;0.445669996;0.125717323;-0.265962165;-0.421952131;0.825755842;-0.270798805
4.638463011;-0.490206132;0.01899549;-0.085424483;0.098483729;-0.244416493;0.711240043;0.61478326;-1.434470584;-0.047240212;0.589620014;0.110457325;0.736233071;-0.232287449;0.430969861;-0.073782402;-0.001195831
0.597699615;-1.416218254;0.520920174;-0.479028691;-0.597553658;0.09263965;-1.369275708;0.149762999;-1.373961527;0.74034289;-0.182972271;-0.421839625;-1.248424487;-0.280614559;0.578002006;-0.191569326;0.11711094
-1.159960594;0.498938108;-0.599280336;-0.572777312;0.726348394;0.146947398;0.474988561;1.110377032;0.335985737;0.004340378;0.175346855;0.471069257;-0.36224109;0.592339918;-0.525981138;-0.808702133;-0.116579353
0.443014247;0.200005463;0.177190966;-1.108193249;-0.257878771;-0.402366943;-0.331479625;0.709781075;0.283352569;0.545155104;-0.640095958;0.390366983;0.120509759;0.612673644;0.145953428;-0.108471459;0.212863563
-5.943503505;-0.55768592;-0.018106449;-0.361417357;1.45043328;-0.752351384;-0.304336309;0.055452617;0.045912974;-0.314034561;0.182615445;0.405718512;0.027245579;0.206129779;0.360288565;-0.290381797;-0.141861626
0.476767926;-0.228455991;-0.464080758;0.702399138;-0.733435858;-0.11604009;-0.081767111;-1.41396835;-0.2287656;-0.697570875;0.755103701;-0.317498706;-0.652902441;0.100859082;0.633147715;0.790472566;0.049934316
-4.763603785;-0.755188422;-0.551446;-0.220459616;-0.161464052;0.944317791;0.271148519;-0.21939825;-0.400975348;0.669270034;-0.556884502;0.308028979;0.213238855;-0.638931938;-0.349295811;-1.263035391;-0.09623507
2.163130834;-0.646887053;-0.242215389;1.084680024;-0.17776164;-1.453412808;-0.475198459;-0.142234711;0.97035747;1.085920888;0.764162417;0.340206347;0.794472062;0.71980392;0.649454698;0.529168666;-0.143694461
-2.688313208;-0.222064595;-0.422052257;-0.202456604;0.790266415;-0.051207099;0.006721551;-0.324874294;0.605780774;0.371185496;0.149778056;0.368383098;-0.170472317;0.375476103;-1.122675305;0.23633344;0.249182712
-0.057476373;-0.964862737;-0.137024405;0.567339955;-0.29443449;-1.106694916;-1.410935828;0.590863713;0.026825005;0.137858359;0.601908403;-0.030989721;-0.341542987;-0.837900628;-0.110739299;0.583968091;0.065777682
0.073988991;-0.236656569;0.268244931;0.059023839;1.11442331;-0.424065079;-0.032087262;-0.432976593;0.389192911;0.142200454;0.371340505;0.089069625;-0.392395657;-0.358789882;0.225949631;0.057366586;0.113014862
-0.144982801;-0.637378491;0.459680529;-0.877441714;1.306959057;-0.088967542;0.736728401;-0.32644414;0.971436745;0.198358816;-0.677285292;0.330852517;0.475925112;0.37656293;0.068648408;-0.82879798;-0.033354281
4.194233823;-0.23452172;0.231936383;0.560636079;-0.160684447;-0.339060635;-0.338555045;1.292744219;-0.138264999;0.64898576;-0.487888606;-0.834876421;0.023256516;-0.902862497;0.586347008;-0.440062408;-0.197901649
0.713588651;-0.19466223;-0.199915364;0.712933881;-0.223906894;0.290083744;0.455828465;0.041087388;-0.742450209;0.344306923;-0.681804445;0.752320273;0.47318054;0.568254311;0.357851495;0.299860259;-0.116617497
-4.388035085;-0.20506503;0.264152243;-0.54128259;0.395027087;1.04498713;0.127207208;-0.315046048;-0.250961136;-0.510944405;0.625410131;0.613736193;0.45110744;-0.472976511;-0.697868283;0.062777343;0.067818875
-2.753823337;0.112587705;-0.058028555;-0.482948017;-0.962883591;0.394810488;-1.003587814;-0.574817451;0.082949458;-0.316396137;0.472679539;-0.071249639;0.180961016;-0.234828849;0.240185979;0.651969699;-0.266708609
2.084765196;-0.89927384;0.779069999;-0.255000816;-0.375965761;-1.463247972;0.425170263;-0.451952171;-0.443254586;-0.455784051;1.067318666;0.660189316;-0.074528022;-0.418234208;0.179115698;-0.156853647;-0.062481845
1.506756422;-1.041518072;-0.025652214;-0.816553034;0.066232396;0.842376919;0.135898259;0.140167744;0.330515909;0.142557515;-0.584363441;-1.698617828;-0.197755904;-0.670171488;-0.423106579;0.319726068;0.045509479
2.624576708;-1.29366734;0.866792921;-0.218250429;1.316822692;-1.382245886;-0.071929973;0.203640045;-0.215799387;0.664108448;-0.120243848;1.019877843;-0.727825375;-0.05575161;-0.170303348;0.206979828;0.396996076
3.141974293;-0.153595645;-0.321858566;0.341893801;-0.36347872;-0.187946157;-0.443779277;-0.988573842;-0.957860283;0.00890653;-0.493855428;0.884701862;-0.329950013;-0.577279043;-0.347202798;0.450241393;0.033681759
1.075461958;0.516765319;0.4563415;0.088277967;0.250507973;0.35651348;-0.339340453;0.271441287;1.548911923;0.181634433;0.509986763;1.241135131;-0.51252365;-0.0810086;0.432230617;0.449656896;0.006325719
