PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15
-6.311884164;-1.115751198;-0.214210452;0.33344607;0.132509249;0.149137446;0.079862414;-0.335629562;0.096176679;0.58306456;0.452830096;0.397707634;0.63887007;-0.247543527;0.167514164
-5.728361798;-1.210894703;-0.35168323;-0.476148499;-1.306222887;0.537409265;0.39986704;0.654962785;0.242625132;-0.11774003;-1.064748109;0.573703153;0.322262581;0.961980269;-0.077469614
3.069844452;-0.595880827;0.940231334;0.983621453;0.175331163;0.314082726;-0.271941713;0.175440458;-1.197307899;-0.457857034;-0.690570954;-0.721501128;-0.559901083;-1.273090495;-0.236612856
-1.078292612;-0.087399145;-0.318862451;-0.010500397;-0.763893545;0.791372302;-0.070232247;-0.281770492;-0.246358959;-0.270948896;-0.105136509;-1.06458055;-0.115834878;0.131805947;0.08481917
5.051502569;-1.676582305;-0.509947282;0.425631593;-0.683557469;-0.264191942;-0.173244572;0.125636844;-0.378252626;-0.316084963;-0.011200269;0.439084127;0.006958219;0.322953382;-0.266662182
2.825951146;0.982680569;0.098345874;-0.702994655;-0.164776033;0.655926345;0.556297347;0.56348962;-0.06940387;-0.213590249;-0.631208939;-0.747934217;0.697941964;0.370053467;0.087342403
-1.602179699;1.075285575;0.047711272;-0.224259014;0.284071294;0.904509975;0.502256244;-0.113452163;0.032127491;-0.344439229;0.080442658;-0.276081748;-0.038595271;0.18802764;0.084154552
5.909664329;-0.715610814;-0.197365721;0.47312388;-1.073143402;0.342443419;0.038462364;-0.947285927;-0.008243803;0.01748498;0.311396582;-0.2004123;-0.182388393;-0.196625534;-0.034027698
-1.493919884;-1.01388553;-0.668242102;-0.881177556;1.10161367;0.920499217;-0.800229662;0.04011141;-1.021454371;0.999409298;0.925496379;1.253071362;-0.735129829;-0.585590217;0.006634594
-3.292282177;1.034960388;-0.109479892;-0.44847462;0.319393157;0.212478757;-0.258341211;0.306729904;-0.174774696;0.302072071;0.023626441;0.056774508;0.283433865;-0.851466511;-0.063752202
4.25129793;-0.070648626;0.674382899;1.190606803;0.044713314;-1.452371334;0.474769086;0.029258685;-0.394164666;0.323468298;-0.783846672;0.394622584;-0.630163565;0.436249153;-0.263676831
-5.615033855;-0.701858225;-0.678600813;0.093957213;0.842710328;0.200746477;-0.10019807;0.376801107;0.075759971;-0.092070044;-0.396449652;0.303247742;-1.005795759;0.930832357;-0.063485928
-1.945641037;-0.997582225;0.598488606;0.729406946;0.246123867;-0.044951813;0.882670255;0.669060605;-0.48099277;0.01232594;0.437547335;-0.252942086;-0.315916905;0.38054499;0.041617775
-10.74618982;0.247180074;1.076015865;-1.055038365;0.548916884;-0.99633979;1.181472422;0.4884209;-0.610948689;0.707538847;-0.278458999;0.171777259;-0.077745755;-0.050120335;-0.066168023
-3.763582623;0.219190105;-0.237150861;0.448078751;-0.2414032;0.451154106;0.593438812;-0.240254232;-0.146458528;-1.190327213;-0.639403621;-0.548482797;0.502407664;0.191184825;0.131852456
0.554084;0.443136556;-0.37563174;-0.251216738;-0.157575176;0.181180761;-0.741402472;-0.696027929;-0.900999205;-0.13706421;-0.899880235;-0.512432585;0.355517471;-0.954150792;-0.035877289
-0.523565196;-0.116012577;0.418437447;0.387148073;1.632498836;-0.555273477;-0.177564923;-0.34783207;-0.697369771;-0.177910703;0.046468454;0.292289588;0.45656164;0.007513847;0.145935551
-5.08127021;0.500762211;0.789931705;0.454424524;0.857047212;-0.412923158;-0.2263932;0.427781602;0.969763749;0.091496799;-0.093388985;0.275533957;-0.565653579;0.542314723;-0.095421874
-2.852003631;0.976808418;-0.201136464;-0.344501892;-0.1903933;0.069875221;-0.813516483;0.700221903;-0.205931202;0.067005611;-0.059920839;0.727120066;-0.470008647;-0.78227465;0.160346707
-3.018440939;-0.585422228;0.441192328;-0.299137888;0.11530294;-0.469788353;-0.099964502;-0.516277787;-1.467775712;0.779603079;-0.035103405;-1.193770524;0.160676618;-0.026370886;0.139627396
-1.564581928;-0.141903631;0.464121972;0.456670978;-0.609574513;0.401402871;-0.604141236;-0.014321783;-0.59606891;0.339250373;0.214474192;0.823812331;0.008927263;-0.046125352;0.029897879
2.073539844;1.387710998;-0.336857092;0.659164322;0.283278087;-0.651853524;1.299156923;-1.241011461;0.219454531;0.567076124;0.700570131;0.31475547;0.106095762;0.071848946;0.204603399
6.827935453;0.266629022;0.25952817;0.088690388;-0.459025987;-1.163821646;0.01626448;1.616880568;0.225687367;0.068963762;-1.038784156;-0.087476332;-0.063941934;0.669789631;-0.20023306
4.04696866;-0.238839356;-0.808301197;0.28052411;0.012104801;-0.093585038;0.216146231;0.577464967;0.047688139;-0.27218197;0.527957886;0.947527974;0.045221093;-0.438366291;0.02240098
-2.168399518;1.381957086;-0.216166273;-0.893146008;-0.564993683;0.882504172;0.660757743;0.133147475;-0.057500535;-1.035488782;-0.280452248;-0.357428453;0.741320451;-0.759089715;-0.072781956
-1.73148932;-0.493494404;-0.685192126;-0.336098145;0.445512386;-0.331209255;0.694710082;0.423168827;-0.395541935;-1.059561983;-1.561110295;0.076130167;-0.146148832;-0.359641155;0.030167759
0.308792531;-1.363552043;-0.226267657;0.590930091;0.718685115;0.322893691;-0.798443811;-0.244877865;0.189157542;0.513679152;-0.312997537;-0.626087004;0.747490393;0.296467897;0.068431503
-0.081857849;0.034149262;-0.980596907;-0.759771421;0.16180452;-0.061567824;-0.653013771;-1.394182841;-0.077723314;-0.197853503;-0.385313518;0.427960756;-0.286892124;-0.084545297;0.031795015
4.485856938;0.217435432;0.062346932;0.363936046;-0.583171286;0.413249331;-0.383965607;0.421369531;0.173319778;0.328617409;0.334432863;-0.43798229;0.363942324;-0.401471823;-0.132016295
4.622552849;-0.345830963;-0.647209543;-0.286373842;0.187855419;-0.379045475;0.430407495;0.396254644;-0.163637634;-0.127300971;-0.101100888;0.019812207;-1.322049879;-0.37956029;-0.012722659
0.4068752;0.556830375;0.191461008;1.004807851;-0.87028556;-1.430584778;-0.346175364;0.027509008;-0.113550752;0.780754085;-0.316047075;0.323792113;0.615191454;-0.033906796;0.077396983
-2.428274557;0.23720544;-0.296369393;0.417647276;-0.756317223;-0.045654207;0.681223458;-0.852131843;0.689732011;-0.581992471;-0.016832247;-0.420285275;0.142440599;-0.526438485;0.098146155
1.848547311;0.663127409;0.473882672;0.387550897;1.807683152;-0.282836999;-0.133003176;0.844164391;0.167814785;-0.324455147;-1.309042937;0.802634881;1.151276916;0.158952012;0.111710511
-3.127681129;-0.109011171;0.039305077;0.945553522;-1.264704108;-0.134070835;0.062985349;-1.146227196;-0.606000974;-0.061225611;0.019794969;0.260690674;0.138332181;-0.283285852;0.125053726
-1.804637072;-0.200768894;-0.29479957;-0.757989607;0.467932949;-0.342486504;0.198166604;0.399090618;0.659383747;0.369157851;0.05062613;0.983219105;0.395498337;0.378964832;-0.204738431
1.371731234;0.324779847;-0.056231575;-0.631703505;-0.273454544;-0.654191437;0.191974073;1.054842137;-0.561247048;-0.605447655;0.477822518;-0.408731707;0.306539192;-0.575328989;0.175381732
3.013810541;-0.582157767;0.764440862;0.864191972;-0.752982854;-0.216515299;0.136550264;0.157476244;-0.777884278;0.042582337;0.167944116;-0.497314399;-0.13485123;0.485931283;0.208904623
-4.093340471;-0.724875991;-1.739727145;-0.248195829;-0.523836652;0.761144903;0.226771827;0.641497152;0.704437227;0.117181528;0.261630986;0.288580615;-1.170890652;-0.322405999;0.044365232
-5.180588695;-0.394557415;-1.0804881;-0.863417253;0.728082894;-1.985804377;0.819661088;-0.10846056;-0.378416321;0.098914614;0.141984857;0.452991691;0.406155648;-0.462269657;0.026888919
1.579828637;1.161947863;-0.519066281;-1.258963238;0.536969504;0.773539056;1.522958854;-1.382369071;-0.505140952;0.311269231;0.332624446;0.828544006;-0.155475125;0.198781029;-0.21055277
-1.804308914;-1.036666369;0.151462552;-0.001211043;-0.12911698;0.05598126;0.680751295;-1.344717713;-0.425106936;-0.186156652;-0.517366866;0.284528813;0.28241347;0.401414279;-0.260154476
-0.819560999;0.020896997;1.608658466;-0.947346512;0.522727602;-0.907493524;1.112260873;-0.209986468;0.734503649;0.5204607;-0.229808492;0.873257897;-0.1171337;-0.348894081;-0.096657376
-2.536267801;0.112902976;1.415229098;-0.899169554;0.115290587;0.67925149;-0.78479149;0.064901803;-0.250796377;0.27046209;0.064351564;0.42105801;-1.081868826;0.747777197;0.122951054
-1.02334502;-0.859099598;0.519538598;1.436654228;-0.198864359;0.159687309;0.551494189;0.033683222;0.242197648;-0.802346391;-0.125267019;0.401464361;0.365843081;0.245750216;-0.012391937
0.919641831;-0.303782997;0.162269592;0.191975548;-0.57929224;0.359187345;-0.441748627;-0.050445932;0.040743173;-1.478454911;1.133955804;-0.853773273;-0.409591624;0.040431342;-0.10466344
-1.708424816;-1.081825035;-0.005744821;1.241981655;0.30180721;-0.432620821;0.332180753;0.626464258;-0.254438937;-0.986915575;-0.11360398;0.018435742;-0.383897673;-0.128911792;-0.175214974
2.116513935;-0.578061231;0.147008907;-0.58389049;-0.016749544;-0.666166043;0.091089584;0.612931542;0.990087068;0.001271115;0.341568564;-0.452196131;-0.63983809;-0.552711525;0.050484036
1.802697826;-0.036170233;0.206817538;0.733712074;-0.548002468;0.626367673;0.301849082;0.475844066;-0.1445786;0.447649205;-0.53656634;0.027853356;0.15956445;-0.486731868;0.07228047
4.814435393;-0.613677579;0.016688272;-0.089939502;1.125103428;0.240173778;0.450292726;-0.438994886;0.346109282;0.045647223;-0.441546754;-0.172608289;-0.068301754;-0.092974783;-0.158056442
0.789736793;-1.998657223;1.317943029;0.284196857;-0.230551288;-0.103032115;-0.130731721;1.125501813;0.009739327;0.012621175;-0.27786431;-0.569402565;-0.219631529;0.326368147;-0.099313392
0.674919736;-0.05558117;-0.145900222;0.204021149;-0.115874509;-0.098583081;-0.093496161;-0.770521308;0.557729186;0.323490287;-1.041149607;0.081030759;0.276626112;-0.534005728;-0.385539406
-0.060421035;-0.564711478;1.411831166;0.740020244;0.152126755;-0.934138866;0.703264731;0.173644543;0.206348284;0.761165274;0.802977419;-0.575774354;0.01750197;0.029922001;-0.04279912
3.248264577;-0.22690206;0.454991625;0.813753563;-0.854818406;0.407567869;-0.00471434;0.206425424;0.062809285;0.486709639;-0.264907509;-0.617048018;-1.085625778;0.414078998;0.307270832
8.253138221;0.182784855;-0.054469586;0.340792199;0.403033334;0.811723423;0.203431802;-0.62185373;0.891062295;-0.554065823;-0.154663269;0.223019434;-0.107020948;0.422907214;0.138064873
1.44935378;0.899797558;-1.001990865;0.305150117;-0.004088469;-0.609039525;-0.000142353;0.027161424;-0.000132392;-0.406897502;0.721891314;0.099150319;0.363857671;-0.331893359;0.078157883
-0.092085336;0.834147288;0.076685941;0.683792331;-0.108949689;0.030551306;-0.269365233;-0.075900001;0.794267781;-0.081524323;-0.649474869;0.473528021;0.574223511;0.612309099;-0.243549798
-2.568926237;-0.440017314;-0.559478911;-0.014966288;-0.309089846;0.578410192;0.197315372;0.605873352;0.074162954;-0.760892084;0.220886913;0.053175375;0.116671046;-0.436754086;0.039968321
-5.013505272;0.601438826;-0.806538561;-0.127631144;-0.194732916;0.619545017;-0.046480852;1.064995945;-0.193824606;-0.109487094;-0.303475138;-0.661716028;0.217612917;-0.168230699;0.586610961
1.412340349;-0.924018174;-0.362897629;0.159951801;0.865652903;-0.167987474;0.463008335;-0.346377467;0.309625784;-0.136383683;-0.916608587;-0.683800775;-0.037058731;-1.02399516;-0.005243554
1.930482684;-0.138376349;0.441691568;0.385945396;1.304972766;-0.002203993;0.600864761;-0.062111706;0.610601493;0.61868285;0.219087401;0.101236171;-0.281201171;-0.18359343;0.215080507
-1.944948322;0.819833639;0.223622878;-0.589815323;-0.642223244;-1.092812373;-1.153350267;0.070894236;0.182619159;-1.27977549;0.619452739;-0.041190901;-0.429221487;0.231167852;-0.127210121
1.675222601;1.37936723;0.089499444;0.48546055;-0.183070224;-0.455024379;-0.776542479;-0.25046848;-0.287504093;0.23325909;0.209213021;-0.052506014;-0.484212721;-0.405680871;0.169219011
-4.447317569;1.645301551;0.020157364;0.953167026;0.047392168;-0.0623701;-1.147561445;-0.106476549;0.824034011;0.671510353;-0.358007633;0.383179589;-0.525162046;-0.077912095;-0.013993479
-0.7751528;1.903598687;0.336014617;0.275780616;-0.24092709;-0.384173589;0.645731099;-1.078487555;-0.015424541;-0.092021207;0.525782652;0.19230992;-1.646247417;-0.614634604;-0.033119994
6.919328722;-0.415161596;0.334711652;-0.484424286;-0.462812159;-1.036699446;-0.631362678;1.187371181;0.422431569;0.223899244;0.234218795;0.234206214;-0.273416894;-0.182359518;-0.089758636
1.441505467;0.516843643;1.598705888;-0.102213842;-0.815544019;0.31615121;1.114064976;-0.167547174;0.099011542;-0.494361868;-0.564253979;0.468868473;-1.37779698;-0.210077427;-0.391223638
2.280129979;-0.013468073;0.501420587;-0.059136715;0.017215142;-0.109217996;-1.117943559;-0.716745222;0.570871494;0.584500683;0.769322901;0.389562137;1.224375782;-0.782083079;0.033852158
-4.792818531;-0.110152037;0.026623224;-0.951739974;-0.201091465;-0.344207705;-0.211518798;0.662320233;-0.528616634;-1.058135288;-0.536470716;0.252341092;-0.106149358;-1.032301246;0.457831787
1.66462375;-1.529349976;1.568086103;-0.637703249;-0.596258717;0.350168954;-0.065575446;-0.340835877;-1.102926536;0.094409075;0.614853649;0.411005123;-0.249166579;-0.74814798;-0.096458833
-1.534591953;-0.458830507;-0.455099843;1.385729142;0.398816733;-0.313158422;0.027498366;-0.448692537;0.259597338;0.399921416;-0.222159681;0.454509628;-0.339761568;-0.994194354;0.011327057
6.548116449;1.214377755;0.445443384;-0.067855942;0.407719446;1.043800101;-0.011021396;0.407672306;-0.08396558;0.63527897;-0.056933188;-0.707465542;0.157602289;-0.255498561;-0.158013468
-1.214493831;0.671787488;-0.12537489;0.60885217;-1.224136225;-0.336938401;1.057959803;0.103037107;0.139395013;0.17092926;0.615724768;-0.355050567;-0.790336878;-0.047111693;-0.078604448
3.374872999;-0.221335776;0.578514906;-0.905056455;0.037847274;-0.186019408;1.22233174;0.700129502;-0.620520319;0.279019455;-0.026643861;0.962268582;0.448667621;-0.910119428;0.014777108
-3.000950616;0.366805489;0.416445726;0.080478896;0.411756322;-0.194006583;-0.800080369;0.178810123;0.391476809;1.404281887;0.655697221;-0.207363286;-0.940990087;-0.383982176;0.126665624
-4.52835575;0.146522501;0.338980589;-0.068598287;0.808214686;-0.269555743;-0.497071989;-0.028044894;-0.096022095;-1.16004148;0.362420083;-0.152736991;-0.00858206;-0.224310766;-0.006326754
-2.794920022;-0.58255451;0.601902534;1.324789551;0.703675806;1.087321065;0.860254957;-0.475204885;-0.81737653;-0.376232681;0.102052972;-0.409741993;0.70000583;0.40102673;0.141160143
1.719338992;-0.693930099;0.657284902;-0.490136458;0.069573103;0.474147955;0.470849571;0.30440253;0.944423524;-0.134908776;-1.336703434;0.185254972;0.841692949;0.19917715;0.016213893
1.575083;-0.225112387;0.576250098;-0.030632345;0.346395426;0.5510608;0.454557847;0.122805618;-1.859662054;0.690801758;-0.447908654;0.02521651;-0.130915059;1.451271118;-0.259060689
-0.011194867;0.727715082;-0.594029378;-0.279461996;-0.043351636;1.303683761;0.448335272;-0.225867675;-0.049495107;-0.802644103;-1.06258169;-0.69230054;0.477808042;0.942572896;0.204746051
3.462880368;-0.806419386;-1.171157562;-0.74968567;1.146462656;0.712585657;0.247216677;0.775442504;0.903920838;-0.616956537;0.273270801;-0.371010511;-0.372154802;0.272369178;0.08371149
1.229433752;-0.054481997;0.253602532;0.475280628;0.425367861;0.167740954;0.245710674;0.426936821;-0.197151124;-0.029887645;0.928910797;-1.260972375;0.455606574;-0.473756889;-0.219560045
0.33333409;-0.274914619;0.753817189;1.462918549;0.450325623;-0.346361546;-0.936068985;0.648415458;-0.56558583;-0.158752768;-0.55439626;0.32409847;-0.517048314;-0.001147422;0.047450589
-0.347820769;0.363220606;0.219608318;0.603341952;-0.253775234;-0.649859066;0.34217917;-0.656899132;-0.362714857;0.854351414;0.154437823;-0.286592284;-0.029047998;0.270853793;0.172831867
6.73751595;-0.707008783;-0.374575026;0.152636021;0.187536478;0.636085784;-0.039611565;-0.960746459;1.510037114;0.023457461;-0.00297938;-0.740306107;0.744477041;-0.104343107;-0.046227528
2.097178434;-1.037884657;0.206083792;0.375426046;-0.773035456;-0.510886226;0.604311945;-0.802706204;0.419541888;0.613070195;-0.629627086;0.089990556;0.181381133;0.055566528;-0.069168434
-4.339493402;0.557287357;0.174802478;0.053858123;-0.390193394;0.928150506;0.364329319;0.726739462;0.182578217;-0.183622416;-0.384790983;-0.921954208;-0.311288235;1.690171531;0.159412051
4.408127085;0.298730005;-0.057304704;-0.610805422;-0.727652136;0.796131924;-0.45454474;-0.706145697;-1.119691842;-1.221602315;1.454773289;0.147156036;-0.034713346;-0.761211804;0.150785876
-2.576423317;0.327485755;-0.499569894;0.80841077;-0.635047861;1.219824203;-0.423285353;-0.074322562;0.034947109;1.153088406;-0.615749384;-0.244661416;0.121554084;-0.785145299;-0.250815773
-1.658643358;0.394946487;0.134000801;-0.14813;0.194473894;-0.500695853;-0.207792158;1.113414723;0.355920285;0.41208951;1.406080418;0.041259787;0.003872881;-0.217340728;-0.223162987
5.426532817;-0.252174287;-0.376253787;0.325452176;0.193086889;-0.171645074;-0.739153869;-0.595878394;0.162877566;-0.05048938;-0.333475346;0.162627905;0.322547914;0.062161003;0.230471264
-0.917200722;-0.463282698;0.064954695;0.123628442;0.658151528;0.03872849;-0.115422066;-0.890352567;0.355079192;-0.089859497;-0.440693275;0.035089412;-0.547254125;0.003098353;0.203113743
0.227772245;-0.726342475;0.079424403;-1.155975332;0.682893193;0.921482451;-1.063176776;0.750459143;0.50921709;-0.671206725;-0.272272001;-0.021582382;-0.128054854;-1.304540931;0.161835868
-1.582053119;-0.047857492;0.148055685;-0.274241769;0.140649946;0.383366012;-0.546952038;-0.559897142;0.324972027;0.56760169;0.09815854;-0.204036614;0.174245354;-1.023853802;-0.007279752
0.839912522;1.0397909;0.934539673;-0.187120643;-0.226080773;0.744709155;-0.547454629;-0.161140104;-0.935877147;0.057473732;-0.390433931;0.189609592;0.288141932;0.744539434;-0.005423587
1.772012786;-0.670761997;-1.221100757;-1.182885194;0.045708986;-0.079355739;0.298642334;0.206042444;-1.124777522;-0.583712994;0.01821108;-0.093119275;-0.903085913;0.072637411;-0.050514196
3.603706097;1.180231693;0.704497611;-0.231380715;0.253546753;-0.055654516;0.493060351;0.715743729;-0.096332446;0.612592031;-0.37331537;-0.457650002;-0.14671793;1.299224456;-0.127669349
5.340935686;0.186213336;0.828377563;-0.72039185;-0.638653558;1.576819278;-0.404964627;0.312296279;0.035457277;-0.427759059;-0.079779949;0.66319125;0.42762074;-0.247456625;0.091382537
-2.360215784;0.518389426;0.466053546;0.492869841;0.001207003;1.449050505;0.634165709;-0.448696616;0.049864621;-0.652486713;-0.64234156;-0.594542733;0.500997406;0.655076257;-0.021526865
-1.451012695;-1.013500952;-0.259572875;0.885603179;-0.856955327;0.344354384;0.077086132;-0.477989965;0.035833042;-0.183478784;-0.270417865;-0.096720681;-0.033930134;0.044325678;-0.125678278
-0.617832446;-1.136667865;-0.678708604;-1.065351207;-0.853227079;-0.124324383;-0.034423505;0.250237095;0.811831068;0.51913179;-0.865877757;-0.559289261;-0.134592242;-0.776276161;0.181913591
2.10384666;0.768966297;0.059227224;-0.019504873;0.38855565;0.337239449;-0.437603373;-0.471070498;-0.110184347;-0.093912041;-0.299353727;-0.6343261;-0.040283143;-1.528917535;0.138295409
0.506090891;0.351020848;-0.224940454;0.489433414;0.058306901;-0.940639422;-1.206402751;0.002177009;0.216831585;-0.47124796;-0.500488215;0.305088667;-0.185531703;-0.470121008;-0.211803895
-2.435977189;0.079791773;0.219323689;0.181140515;-0.348480333;-0.352376759;0.291742079;0.415740896;-0.29744847;0.457856371;0.502353514;0.185631634;-0.448461471;0.096032865;0.202839347
-0.981749539;-0.852730608;-0.546308167;0.205343969;0.627267492;-1.229697798;-0.05340674;-0.005631959;-0.280973916;-0.247597379;0.881202458;-0.632878155;0.710756905;0.765186965;-0.152457741
2.806012108;-0.645437722;-1.407634863;-0.276162162;-0.492909635;0.962001808;0.25961839;-0.838636198;-0.182341372;0.385963785;0.390999789;-0.045751275;-0.572972059;-0.442989049;-0.049593261
4.210203444;-0.297855373;0.712945045;1.295365376;0.732877031;0.895643627;0.109051879;-0.02832599;-0.400718484;-0.170151255;-0.358311774;0.724344315;0.695386048;-0.674951628;0.330845975
-4.942313212;0.315891518;0.583945478;1.228636441;-0.592122514;0.401744473;-0.283297625;0.084470228;0.152190166;-0.571384868;0.014830773;0.184361016;-0.170357849;-0.051341486;-0.115087588
-5.506939722;0.472084479;-0.16222668;0.00275559;0.276343721;-0.498282559;-1.946998777;0.625476201;-0.130436486;-0.532920892;-0.594847893;0.790485417;-0.352995665;0.19186646;0.049024092
-0.339212853;0.039915537;-0.715343648;0.537868639;0.525049476;0.030986691;0.014379291;0.564659678;-0.200004396;-0.850655065;-0.145780368;0.533942541;0.254832858;-0.000806466;0.118577688
-3.612981041;0.582310932;0.273357329;0.225091561;-0.427685234;0.291300839;-0.092326963;0.360180934;1.118354545;0.169037235;0.674776834;0.130652644;0.067387145;-0.669729757;0.150304705
3.10389205;0.973924679;-0.967276318;-0.480976768;0.389642897;0.412893436;0.032486696;0.308060476;0.272366872;0.177750708;0.283332734;0.15677337;-0.057261501;-0.392289019;0.091948309
-0.427192015;1.590833683;0.347438463;0.459468399;0.250555436;0.047243983;-0.060162909;1.677974133;0.098724197;-0.942106634;0.770048926;0.171441887;-0.703357685;-0.010189733;-0.000864835
-0.726171011;-0.364977204;-0.593727227;-0.650458415;-0.687805092;-1.12361964;-0.544781247;-0.128214426;-0.378879958;-0.67615968;-1.263968124;-0.379048238;-0.21806139;0.90498359;0.030279148
3.146256415;0.294910296;-0.117118837;0.387581945;-0.406938948;-0.483761941;0.69754105;0.496643759;0.48170564;0.417901654;-0.445656658;-0.582266508;0.230824339;0.12414211;0.072280195
-2.746905451;-0.212011155;-0.738694672;0.673372338;-0.086243773;0.507141303;-0.63960724;0.736461373;0.117012198;0.56560106;0.435565185;-0.471590629;-1.327508146;-0.058767218;0.271192236
-3.488947306;0.018224091;-0.263381253;0.128968771;-0.103335149;-0.603562588;-0.528167572;-0.787430025;0.469040149;-0.085272412;-0.254747983;0.374401319;0.378256274;-0.127408341;-0.331388187
0.045012058;-0.297040659;1.047308069;-0.525505882;-0.152018728;-0.06558979;0.035798353;-0.368182653;0.246737057;-1.535256304;-0.401787105;-0.149508353;-0.390827685;0.334923543;0.114673782
-6.410246501;0.638568398;-0.169967295;1.443653024;0.222469788;-0.317698135;-0.096159051;0.40988265;0.283325455;0.486800759;-0.06675051;0.319620148;-0.470428955;-0.159725769;0.00560209
0.17298233;-0.21002756;0.492860586;0.440909416;1.114060425;-1.541689566;-0.411449575;-0.536675446;-0.024514562;-0.276831887;0.121749761;-0.294993064;-0.13613144;-0.273887455;-0.111201841
-3.159030983;0.189999341;-0.617324155;-0.274273078;0.508202343;0.589183747;0.185559947;-0.066277815;-1.05346229;0.40773117;-0.489418466;0.220812123;0.604505764;-0.533757402;0.244974438
1.741577618;-0.43084201;-0.701986998;-0.019153748;0.457172218;0.366730451;-1.206514997;0.209040314;-0.186495149;-0.446538787;-0.550033649;0.365034493;0.084884701;0.169747777;-0.116028555
-4.224144747;-0.012192041;0.575194764;-0.290080248;-0.698116689;0.239330183;-0.648148916;-1.224796917;0.119204107;-0.008600983;0.034448808;0.011857506;-0.130505908;0.562208513;-0.072531565
-4.42772413;0.297579141;-0.511479729;-0.137823704;-0.206826695;0.471013311;0.617897018;-0.050076856;0.111511074;-0.328068527;0.013064187;-0.368375994;0.273394402;0.465741738;0.191390731
-1.257921683;0.327674739;-0.694818937;-0.3374259;-0.472807603;0.702163423;0.090528009;0.19031642;-0.132072125;2.036695995;-0.422732207;0.787164844;-0.582305589;0.806606571;0.006119903
-4.403337032;-0.867392042;0.569345069;1.082259623;0.312741903;-0.311337172;0.622819225;0.512540778;-0.828413498;-0.116456278;-0.114411016;-1.077847516;-0.200637545;0.426441112;0.029447315
-4.589278458;0.820048553;0.575987303;0.308380264;-0.609066271;0.179740066;0.934781398;-0.483378238;0.906548606;-0.433609369;0.221129633;-0.020133135;1.178323225;-0.56437992;0.211451605
-0.163695465;-0.938072147;-0.287586089;-0.676442231;0.653856776;-0.371933988;0.672428535;1.0060622;0.146104836;-0.427245039;0.520747158;0.585415174;-0.630787323;1.447040144;-0.136622853
0.016895619;0.243642519;-1.051843879;0.429338303;-0.646472301;-1.345739271;-0.193930661;0.367446515;-0.800561618;-0.963688839;0.04385127;-0.266730777;-0.018522087;-0.950232168;0.055394178
3.360804475;0.547344759;1.00181343;-0.638418285;-0.743427792;-0.615019085;0.218614385;0.13231774;1.044840326;0.700302399;-0.008730446;-0.808751372;-0.360860629;0.341391443;-0.152957615
-1.612729429;-0.187882696;-1.061645456;0.065075553;-0.355035792;-0.336048068;0.233582945;-1.108282352;-0.250928053;-0.072307526;-0.439378246;0.935323027;0.766542232;0.130189051;-0.074272905
-6.29653503;-0.470074042;0.159907033;-0.407812357;-0.284454046;0.121802486;0.628629744;0.027736746;-1.768866961;0.45290704;0.369157945;-0.727983792;0.409748393;0.341006835;-0.047759174
1.736032639;0.227442322;-0.329294053;-0.249910646;0.656843955;-0.255831222;-0.188691099;-0.08050065;0.778483506;0.01804235;-0.703889234;-0.111329867;-0.476970016;-0.555865388;-0.246586552
-0.264146299;0.580145334;0.164925904;-0.898952474;-0.034255955;-0.299020235;0.880617046;0.890820353;-0.656604189;-0.086821312;0.940100998;-0.194460255;0.026504187;0.160529638;-0.216756215
1.597115974;-0.661560708;0.257631118;-0.472353039;0.101342225;-0.131818;0.182670829;-0.233725965;-0.972496011;0.169120656;-0.853225682;-0.185253427;0.385070463;0.011408068;0.056849735
2.470205396;0.043321814;1.38509233;-0.207719762;0.3087578;-0.097904161;0.25212785;-0.395561989;0.934755495;0.576424758;-0.923872576;-0.374545507;0.222878444;1.178442149;-0.19104833
5.20980258;0.501503928;0.65787748;-0.070017052;-0.691961182;1.018721995;-0.82651107;-0.471874368;-0.013550277;0.368860613;0.025374962;0.645026807;-0.572964906;0.28075242;-0.051935849
-4.514689215;-0.827006524;-1.221259933;1.03731028;0.767564868;0.199616531;0.126264958;-0.557770565;-0.255485389;0.93224204;0.107002921;-0.982386525;0.707912552;0.372349533;-0.295590509
6.507594676;0.334642469;-0.313307761;0.213525364;-0.538671621;0.021701034;-0.203630924;-0.514222009;0.219999794;-0.591896674;0.239415007;0.609855117;0.492145003;0.290550405;0.116579501
7.932612496;-0.096814078;-0.369459946;1.039507999;1.171164299;0.429658307;0.599986229;0.499368203;0.036392633;-0.219299481;0.025069642;-0.068519675;-0.662276429;-0.12457203;0.095086416
-5.922390294;-0.203061053;-1.116037219;0.094156254;-0.526267028;-0.724541887;-0.348829594;0.479233543;-0.651663457;0.573002999;1.252927163;0.273681839;0.562568995;-0.680019616;-0.070224431
1.061526621;1.087353935;-0.879241085;-0.278203703;0.470339064;-0.102718856;-0.149663186;0.459849602;0.236231675;0.753441905;0.35061709;1.110168836;0.567079016;0.246059101;-0.01250312
2.304980262;-0.465702488;-0.179896819;-0.676541422;-0.461067059;-0.476763834;-0.240812459;0.91212124;0.308357972;-0.554216552;0.477096645;0.540732001;-0.250705066;-0.011086031;0.34228461
0.253811589;-0.775437058;0.106009332;-0.930442728;-0.305158564;0.41438978;-0.3559877;0.731343254;0.463472736;0.210014545;-0.068160283;0.737973778;1.098718731;0.214516569;0.069083684
